Mb.start	Mb.end	signif
376.773329984176	377.344650367699	ns
377.353439912061	377.81049621888	lo
377.819285763242	379.146506961889	ns
379.155296506251	379.155296506251	lo
379.164086050613	379.867249599565	ns
379.876039143927	379.990303220632	lo
379.999092764994	380.90441583427	ns
380.913205378631	382.178899766745	hi
382.187689311107	382.372269742707	ns
382.381059287069	382.671114251012	hi
382.679903795374	382.811746960802	ns
382.820536505164	382.899642404421	hi
382.908431948783	382.943590126231	ns
382.952379670593	384.068651804554	hi
384.077441348916	384.411444034668	ns
384.42023357903	387.558100916229	hi
387.566890460591	387.751470892191	ns
387.760260436553	388.85895348179	hi
388.867743026152	389.025954824666	ns
389.034744369028	389.052323457752	hi
389.061113002114	389.140218901371	ns
389.149008445733	389.201745711904	hi
389.210535256266	389.588485663828	ns
389.59727520819	390.713547342151	hi
390.722336886513	396.787122496225	ns
396.795912040587	396.90138657293	lo
396.910176117292	397.376021968473	ns
397.384811512834	397.604550121882	lo
397.613339666244	399.898621200338	ns
399.9074107447	400.109570265024	lo
400.118359809386	400.41720431769	ns
400.425993862052	401.243421487709	lo
401.252211032071	401.278579665157	ns
401.287369209519	401.331316931328	lo
401.34010647569	401.419212374947	ns
401.428001919309	401.920216403576	lo
401.929005947937	405.567877313765	ns
405.576666858126	405.840353188983	hi
405.849142733345	406.376515395059	ns
406.385304939421	406.648991270278	hi
406.65778081464	406.965414867307	ns
406.974204411669	407.088468488374	hi
407.097258032735	407.53673525083	ns
407.545524795192	407.607051605726	hi
407.615841150088	408.767271461497	ns
408.776061005859	409.01337870363	hi
409.022168247992	409.602278175877	ns
409.611067720239	409.971439039077	hi
409.980228583439	410.26149400302	ns
410.270283547382	410.410916257172	hi
410.419705801534	411.175606616658	ns
411.184396161019	411.219554338467	hi
411.228343882829	412.036981964124	ns
412.045771508486	412.142456496467	hi
412.151246040829	413.038990021381	ns
413.047779565743	413.223570452981	hi
