Mb.start	Mb.end	signif
236.442675451526	239.950325087306	ns
239.959319060731	240.040264821557	hi
240.049258794982	241.686161958345	ns
241.69515593177	241.848053479997	hi
241.857047453422	244.366366039018	ns
244.375360012443	244.492281666969	lo
244.501275640394	248.260756532075	ns
248.2697505055	248.611521495653	lo
248.620515469078	248.719449176754	ns
248.728443150179	248.746431097029	lo
248.755425070454	249.690798306662	ns
249.699792280087	249.789732014338	lo
249.798725987763	250.07753916394	ns
250.086533137366	250.302388499567	lo
250.311382472992	251.003918426723	ns
251.012912400148	251.111846107824	lo
251.120840081249	255.258067856784	ns
255.267061830209	256.337344667793	hi
256.346338641218	256.805031285897	ns
256.814025259322	256.885977046722	hi
256.894971020147	257.587506973878	ns
257.596500947303	257.722416575254	hi
257.731410548679	260.258717081126	ns
260.267711054551	260.384632709077	hi
260.393626682502	261.859644350789	ns
261.868638324214	262.048517792716	lo
262.057511766141	265.520191534795	ns
265.52918550822	265.56516140192	hi
265.574155375345	267.094136884183	ns
267.103130857608	267.184076618433	lo
267.193070591859	268.236371509167	ns
268.245365482592	268.371281110543	lo
268.380275083969	270.682732280788	ns
270.691726254213	270.718708174488	lo
270.727702147913	271.123436978616	ns
271.132430952042	271.474201942194	lo
271.483195915619	271.744021144947	ns
271.753015118372	272.031828294549	lo
272.040822267974	279.829603254089	ns
279.838597227514	280.000488749166	hi
280.009482722591	280.360247686169	ns
280.369241659594	280.549121128095	hi
280.55811510152	281.034795693049	ns
281.043789666474	281.268639002101	hi
281.277632975526	284.857234398706	ns
284.866228372131	285.181017442009	lo
285.190011415434	285.837577502039	ns
285.846571475465	286.044438890816	lo
286.053432864241	287.141703648675	ns
287.1506976221	287.186673515801	lo
287.195667489226	290.028769118125	ns
290.03776309155	290.334564214577	lo
290.343558188002	290.397522028553	ns
290.406516001978	290.406516001978	lo
290.415509975403	290.802250832681	ns
290.811244806106	290.919172487207	lo
290.928166460632	291.081064008858	ns
291.090057982283	291.287925397635	lo
291.29691937106	291.818569829714	ns
291.82756380314	291.989455324791	lo
291.998449298216	306.460758565737	ns
306.469752539162	306.793535582465	lo
306.80252955589	307.396131801945	ns
307.40512577537	307.504059483046	lo
307.513053456471	307.620981137572	ns
307.629975110997	308.124643649376	lo
308.133637622801	317.091635154176	ns
317.100629127601	317.352460383503	lo
317.361454356928	320.419405321454	ns
320.428399294879	320.437393268304	lo
320.446387241729	336.500629805488	ns
336.509623778913	336.617551460014	lo
336.626545433439	342.427658292613	ns
342.436652266038	342.787417229616	lo
342.796411203041	343.8936759609	ns
343.902669934325	343.920657881175	lo
343.9296518546	344.001603642001	ns
344.010597615426	344.010597615426	lo
344.019591588851	344.370356552429	ns
344.379350525854	344.936976878209	lo
344.945970851634	345.359693629187	ns
345.368687602612	345.575548991389	lo
345.584542964814	345.66548872564	ns
345.674482699065	345.746434486465	lo
345.75542845989	346.106193423468	ns
346.115187396893	346.501928254172	lo
346.510922227597	347.212452154753	ns
347.221446128178	347.239434075028	lo
347.248428048453	351.14281854151	ns
351.151812514936	351.63748707989	hi
351.646481053315	358.364979201846	ns
358.373973175271	358.697756218574	lo
358.706750191999	359.273370517778	ns
359.282364491204	359.543189720531	lo
359.552183693956	359.741057135882	ns
359.750051109307	360.064840179185	lo
360.07383415261	360.190755807136	ns
360.199749780561	360.901279707717	lo
360.910273681142	361.027195335668	ns
361.036189309093	361.117135069919	lo
361.126129043344	361.288020564995	ns
361.29701453842	361.29701453842	lo
361.306008511845	361.395948246096	ns
361.404942219521	361.737719236249	lo
361.746713209674	363.329652532487	ns
363.338646505912	363.383616373038	lo
363.392610346463	364.301001662395	ns
364.309995635821	364.615790732273	lo
364.624784705698	374.032480908327	ns
374.041474881752	374.221354350253	lo
374.230348323678	376.370913998846	ns
376.379907972271	376.757654856125	lo
376.76664882955	377.360251075605	ns
377.36924504903	377.720010012608	lo
377.729003986033	379.15904576062	ns
379.168039734045	379.284961388571	lo
379.293955361996	379.860575687776	ns
379.869569661201	379.950515422026	lo
379.959509395451	380.885888658234	ns
380.894882631659	382.17202685802	hi
382.181020831445	382.387882220222	ns
382.396876193647	384.069755250711	hi
384.078749224136	384.357562400313	ns
384.366556373738	387.514447072514	hi
387.52344104594	387.784266275267	ns
387.793260248692	388.899518979976	hi
388.908512953401	389.601048907132	ns
389.610042880557	390.716301611841	hi
390.725295585266	393.60336708129	ns
393.612361054716	393.621355028141	hi
393.630349001566	396.724275859792	ns
396.733269833217	396.913149301718	lo
396.922143275143	397.416811813522	ns
397.425805786947	397.614679228874	lo
397.623673202299	399.908142452268	ns
399.917136425693	399.989088213094	lo
399.998082186519	400.420798937497	ns
400.429792910923	400.924461449302	lo
400.933455422727	400.978425289852	ns
400.987419263277	401.230256545754	lo
401.239250519179	401.455105881381	ns
401.464099854806	401.670961243583	lo
401.679955217008	401.778888924684	ns
401.787882898109	401.994744286886	lo
402.003738260311	402.039714154011	ns
402.048708127436	402.075690047711	lo
402.084684021136	405.610321603766	ns
405.619315577191	405.754225178567	hi
405.763219151992	408.533362966915	ns
408.54235694034	408.893121903918	hi
408.902115877343	409.630627724774	ns
409.6396216982	410.017368582053	hi
410.026362555478	410.341151625355	ns
410.35014559878	410.413103412756	hi
410.422097386181	412.08598246982	ns
412.094976443245	412.112964390095	hi
412.12195836352	415.566650185324	ns
415.575644158749	415.6296079993	lo
415.638601972725	416.052324750278	ns
416.061318723703	416.493029448107	lo
416.502023421532	418.399751814223	ns
418.408745787648	418.561643335874	lo
418.570637309299	422.905732500185	ns
422.91472647361	423.013660181286	hi
423.022654154711	424.173882753121	ns
424.182876726546	424.191870699971	hi
424.200864673396	425.280141484405	ns
425.28913545783	425.406057112356	hi
425.415051085781	425.87374373046	ns
425.882737703885	426.161550880063	hi
426.170544853488	428.643887545383	ns
428.652881518808	428.760809199909	hi
428.769803173334	429.273465685139	ns
429.282459658564	429.840086010918	hi
429.849079984343	429.974995612294	ns
429.98398958572	430.028959452845	hi
430.03795342627	430.307772629022	ns
430.316766602447	430.325760575872	hi
430.334754549297	431.17119407783	ns
431.180188051255	431.360067519756	hi
431.369061493181	431.77379029731	ns
431.782784270735	432.016627579787	lo
432.025621553212	432.574253932141	ns
432.583247905566	432.628217772692	lo
432.637211746117	432.808097241193	ns
432.817091214618	433.059928497095	lo
433.06892247052	433.698500610276	ns
433.707494583701	434.16618722838	lo
434.175181201805	434.193169148655	ns
434.20216312208	434.247132989205	lo
434.25612696263	434.391036564006	ns
434.400030537432	434.498964245107	lo
434.507958218532	435.074578544312	ns
435.083572517737	435.398361587615	lo
435.40735556104	435.488301321866	ns
435.497295295291	435.515283242141	lo
