Mb.start	Mb.end	signif
91.9305658480401	93.6445269986109	hi
93.6533165429728	95.3321195160959	ns
95.3409090604578	98.0392991795615	hi
98.0480887239234	98.3205645991424	ns
98.3293541435043	98.3908809540376	hi
98.3996704983995	98.443618220209	ns
98.4524077645709	98.4611973089328	hi
98.4699868532947	99.691733519599	ns
99.7005230639609	99.8235766850275	hi
99.8323662293894	100.825584742284	ns
100.834374286646	100.922269730265	lo
100.931059274627	101.643012367941	ns
101.651801912303	101.889119610074	lo
101.897909154436	102.583493614664	ns
102.592283159026	102.961444022226	lo
102.970233566588	103.172393086912	ns
103.181182631274	103.726134381712	lo
103.734923926074	103.945872990759	ns
103.954662535121	104.007399801293	lo
104.016189345654	105.914730927825	ns
105.923520472187	106.275102246663	lo
106.283891791025	106.573946754968	ns
106.58273629933	107.145267138491	lo
107.154056682853	107.628692078396	ns
107.637481622758	108.033011119043	lo
108.041800663405	108.34064517171	ns
108.349434716072	108.419751070967	hi
108.428540615329	109.263547329709	ns
109.272336874071	109.509654571843	hi
109.518444116205	111.557618408166	ns
111.566407952528	111.988306081899	hi
111.997095626261	112.243202868394	ns
112.251992412756	112.462941477442	lo
112.471731021803	112.709048719575	ns
112.717838263937	112.884839606813	lo
112.893629151175	115.249227040164	ns
115.258016584526	115.477755193574	lo
115.486544737936	116.233656008697	ns
116.242445553059	116.444605073383	lo
116.453394617745	116.804976392221	ns
116.813765936583	117.305980420849	lo
117.314769965211	118.290409389382	ns
118.299198933744	118.554095720239	lo
118.562885264601	119.116626559401	ns
119.125416103763	119.89889600761	lo
119.907685551972	120.26805687081	ns
120.276846415172	120.399900036238	lo
120.4086895806	121.665594424352	ns
121.674383968714	122.245704352238	lo
122.2544938966	122.39512660639	ns
122.403916150752	122.711550203418	lo
122.72033974778	124.311247277285	ns
124.320036821646	124.416721809627	lo
124.425511353989	124.592512696865	ns
124.601302241227	124.741934951018	lo
124.75072449538	125.462677588694	ns
125.471467133056	125.532993943589	lo
125.541783487951	125.726363919551	ns
125.735153463913	125.840627996255	lo
125.849417540617	126.200999315093	ns
126.209788859455	126.227367948179	lo
126.236157492541	133.654532933986	ns
133.663322478348	133.786376099414	hi
133.795165643776	135.025701854442	ns
135.034491398804	135.438810439452	lo
135.447599983813	136.001341278613	ns
136.010130822975	136.159553077127	lo
136.168342621489	136.853927081718	ns
136.86271662608	137.205508856194	lo
137.214298400556	137.346141565984	ns
137.354931110346	139.068892260917	lo
139.077681805279	140.360955282116	ns
140.369744826478	140.571904346802	lo
140.580693891164	141.784861468744	ns
141.793651013106	141.978231444706	lo
141.987020989068	143.402137631334	ns
143.410927175696	143.718561228363	lo
143.727350772725	144.017405736667	ns
144.026195281029	144.281092067524	lo
144.289881611886	145.476470100743	ns
145.485259645105	145.573155088724	hi
145.581944633086	146.276318637676	ns
146.285108182038	146.513636335447	hi
146.522425879809	146.917955376095	ns
146.926744920457	147.084956718971	hi
147.093746263333	148.253966119104	ns
148.262755663466	148.508862905599	hi
148.517652449961	148.570389716132	ns
148.579179260494	148.737391059008	hi
148.74618060337	149.493291874132	ns
149.502081418494	149.827294559884	hi
149.836084104246	150.126139068189	ns
150.134928612551	150.574405830646	hi
150.583195375008	151.831310674398	ns
151.840100218759	152.780581465483	hi
152.789371009845	153.879274510721	ns
153.888064055082	153.993538587425	hi
154.002328131787	154.547279882225	ns
154.556069426587	157.948833550281	hi
157.957623094643	158.045518538262	ns
158.054308082624	158.783840264661	hi
158.792629809023	158.862946163919	ns
158.87173570828	159.065105684242	hi
159.073895228604	159.28484429329	ns
159.293633837652	160.910910000242	hi
160.919699544603	161.482230383765	ns
161.491019928127	162.686397961346	hi
162.695187505708	163.011611102736	ns
163.020400647098	163.292876522317	hi
163.301666066679	164.734361797669	ns
164.743151342031	165.367208991726	lo
165.375998536087	165.446314890983	ns
165.455104435345	165.648474411306	lo
165.657263955668	166.044003907592	ns
166.052793451954	166.263742516639	lo
166.272532061001	166.492270670049	ns
166.501060214411	166.782325633992	lo
166.791115178354	166.984485154315	ns
166.993274698677	167.169065585915	lo
167.177855130277	167.371225106239	ns
167.380014650601	167.60854280401	lo
167.617332348372	168.091967743915	ns
168.100757288277	169.164292156067	lo
169.173081700429	169.744402083952	ns
169.753191628314	169.999298870448	lo
170.008088414809	172.354896759437	ns
172.363686303799	172.574635368485	lo
172.583424912847	172.811953066256	ns
172.820742610618	172.882269421151	lo
172.891058965513	173.761223857341	ns
173.770013401703	174.209490619798	lo
174.21828016416	175.659765439512	ns
175.668554983874	175.800398149302	lo
175.809187693664	176.626615319321	ns
176.635404863683	176.732089851664	lo
176.740879396026	178.270260114997	ns
178.279049659359	178.33178692553	lo
178.340576469892	178.850370042882	ns
178.859159587244	178.999792297034	hi
179.008581841396	179.834799011415	ns
179.843588555777	180.573120737815	hi
180.581910282177	181.047756133357	ns
181.056545677719	181.663024238691	hi
181.671813783052	182.95508725989	ns
182.963876804252	183.579144909585	hi
183.587934453947	187.138910376155	ns
187.147699920517	187.341069896479	lo
187.349859440841	187.99149617926	ns
188.000285723621	188.070602078517	lo
188.079391622879	188.729817905659	ns
188.738607450021	189.01108332524	lo
189.019872869602	189.643930519297	ns
189.652720063659	189.925195938878	lo
189.93398548324	190.206461358459	ns
190.215250902821	190.215250902821	lo
190.224040447182	190.232829991544	ns
190.241619535906	190.276777713354	lo
190.285567257716	191.252417137525	ns
191.261206681887	192.069844763182	lo
192.078634307544	192.676323324153	ns
192.685112868515	193.300380973848	lo
193.30917051821	195.181343467295	ns
195.190133011657	195.295607543999	hi
195.304397088361	196.227299246361	ns
196.236088790723	196.376721500513	hi
196.385511044875	196.403090133599	ns
196.411879677961	196.701934641904	hi
196.710724186266	198.081893106722	ns
198.090682651084	198.328000348855	hi
198.336789893217	199.163007063236	ns
199.171796607598	199.215744329407	lo
199.224533873769	200.323226919007	ns
200.332016463369	200.507807350607	hi
200.516596894969	203.777517853234	ns
203.786307397596	203.909361018663	hi
203.918150563025	204.014835551006	ns
204.023625095368	204.946527253367	hi
204.955316797729	206.932964279157	ns
206.941753823519	207.539442840128	lo
207.54823238449	208.901822216223	ns
208.910611760585	209.411615789213	lo
209.420405333575	209.587406676451	ns
209.596196220813	209.754408019327	lo
209.763197563689	210.220253870508	ns
210.22904341487	210.492729745727	lo
210.501519290089	210.914627875098	ns
210.92341741946	211.125576939784	lo
211.134366484146	211.565054157879	ns
211.573843702241	211.916635932355	lo
211.925425476717	213.876704325059	ns
213.885493869421	214.307391998792	lo
214.316181543154	214.518341063478	ns
214.52713060784	214.799606483059	lo
214.80839602742	215.186346434982	ns
215.195135979344	215.458822310201	lo
215.467611854563	215.625823653077	ns
215.634613197439	215.669771374887	lo
215.678560919249	216.205933580963	ns
216.214723125325	216.390514012563	lo
216.399303556925	217.111256650239	ns
217.1200461946	217.884736554086	lo
217.893526098448	218.702164179743	ns
218.710953724105	218.886744611343	lo
218.895534155705	222.270719190675	ns
222.279508735037	222.332246001208	lo
222.34103554557	223.07935727197	ns
223.088146816331	223.202410893036	lo
223.211200437398	224.749370700731	ns
224.758160245093	224.83726614435	lo
224.846055688712	225.725010124902	ns
225.733799669264	226.26996187534	lo
226.278751419702	226.480910940025	ns
226.489700484387	226.603964561092	lo
226.612754105454	227.087389500997	ns
227.096179045358	227.447760819835	lo
227.456550364196	227.579603985263	ns
227.588393529625	228.106976646977	lo
228.115766191339	229.021089260615	ns
229.029878804977	229.170511514767	lo
229.179301059129	229.530882833605	ns
229.539672377967	229.706673720843	lo
229.715463265205	229.908833241167	ns
229.917622785529	230.146150938938	lo
230.1549404833	230.673523600652	ns
230.682313145014	230.814156310443	lo
230.822945854805	233.934444558918	ns
233.94323410328	234.154183167965	lo
234.162972712327	235.050716692879	ns
235.059506237241	235.085874870327	lo
235.094664414689	235.912092040345	ns
235.920881584707	236.492201968231	hi
236.500991512593	236.958047819412	ns
236.966837363774	236.975626908136	hi
236.984416452497	237.82821271124	ns
237.837002255602	238.56653443764	hi
238.575323982002	238.672008969982	ns
238.680798514344	238.759904413602	hi
238.768693957963	239.26090844223	ns
239.269697986592	239.691596115963	hi
239.700385660325	239.823439281392	ns
239.832228825753	240.131073334058	hi
240.13986287842	241.607716786858	ns
241.616506331219	241.8977717508	hi
241.906561295162	243.154676594552	ns
243.163466138914	243.427152469771	lo
243.435942014133	244.25336963979	ns
244.262159184152	244.569793236818	lo
244.57858278118	244.974112277466	ns
244.982901821828	245.053218176723	lo
245.062007721085	245.738802636951	ns
245.747592181313	245.791539903123	lo
245.800329447484	246.714442061122	ns
246.723231605484	246.793547960379	lo
246.802337504741	246.925391125808	ns
246.93418067017	247.083602924322	lo
247.092392468684	247.523080142417	ns
247.531869686779	247.540659231141	lo
247.549448775503	248.208664602645	ns
248.217454147007	248.903038607236	lo
248.911828151598	249.008513139578	ns
249.01730268394	249.113987671921	lo
249.122777216283	249.307357647883	ns
249.316147192245	249.351305369693	lo
249.360094914054	249.597412611826	ns
249.606202156188	249.834730309597	lo
249.843519853959	250.028100285559	ns
250.036889829921	250.353313426949	lo
250.362102971311	250.907054721749	ns
250.915844266111	251.399269206016	lo
251.408058750377	252.39248771891	ns
252.401277263272	252.700121771577	hi
252.708911315939	253.992184792776	ns
254.000974337138	254.088869780757	hi
254.097659325119	254.431662010872	ns
254.440451555233	254.642611075557	hi
254.651400619919	255.046930116205	ns
255.055719660567	257.024577597632	hi
257.033367141994	257.323422105937	ns
257.332211650299	257.877163400737	hi
257.885952945099	258.017796110527	ns
258.026585654889	258.202376542127	hi
258.211166086489	258.729749203841	ns
258.738538748203	258.896750546717	hi
258.905540091079	259.380175486622	ns
259.388965030984	259.617493184393	hi
259.626282728755	260.215182201003	ns
260.223971745365	260.470078987498	hi
260.47886853186	260.698607140907	ns
260.707396685269	260.883187572507	lo
260.891977116869	260.962293471764	ns
260.971083016126	261.225979802621	lo
261.234769346983	261.665457020716	ns
261.674246565078	262.184040138068	lo
262.19282968243	262.23677740424	ns
262.245566948602	262.438936924564	lo
262.447726468926	262.983888675001	ns
262.992678219363	263.704631312677	lo
263.713420857039	265.330697019629	ns
265.339486563991	265.735016060277	hi
265.743805604639	266.991920904029	ns
267.00071044839	267.352292222866	lo
267.361081767228	267.55445174319	ns
267.563241287552	267.686294908619	lo
267.695084452981	267.993928961285	ns
268.002718505647	268.512512078637	lo
268.521301622999	268.565249344809	ns
268.574038889171	268.741040232047	lo
268.749829776409	269.953997353989	ns
269.962786898351	270.402264116446	lo
270.411053660808	270.595634092408	ns
270.60442363677	270.832951790179	lo
270.841741334541	271.061479943589	ns
271.070269487951	271.588852605303	lo
271.597642149665	271.597642149665	ns
271.606431694027	272.274437065531	lo
272.283226609893	272.494175674579	ns
272.502965218941	272.889705170864	lo
272.898494715226	273.42586737694	ns
273.434656921302	273.61044780854	lo
273.619237352902	274.647614043245	ns
274.656403587606	274.735509486864	lo
274.744299031225	275.790254810292	ns
275.799044354654	275.948466608806	lo
275.957256153168	277.627269581929	ns
277.636059126291	277.715165025548	lo
277.72395456991	278.383170397053	ns
278.391959941414	278.558961284291	hi
278.567750828653	278.761120804614	ns
278.769910348976	279.007228046748	hi
279.01601759111	279.543390252824	ns
279.552179797185	279.560969341547	hi
279.569758885909	279.578548430271	ns
279.587337974633	279.596127518995	hi
279.604917063357	279.754339317509	ns
279.763128861871	280.58934603189	hi
280.598135576252	280.967296439452	ns
280.976085983814	281.371615480099	hi
281.380405024461	284.746800515069	ns
284.755590059431	285.247804543697	lo
285.256594088059	285.775177205412	ns
285.783966749774	287.269399746935	lo
287.278189291297	289.396469482515	ns
289.405259026877	289.475575381772	lo
289.484364926134	289.906263055505	ns
289.915052599867	291.418064685752	lo
291.426854230114	291.567486939905	ns
291.576276484266	292.033332791085	lo
292.042122335447	292.815602239295	ns
292.824391783656	292.938655860361	lo
292.947445404723	293.21113173558	ns
293.219921279942	293.870347562723	lo
293.879137107085	296.832424012683	ns
296.841213557045	296.893950823217	lo
296.902740367579	296.902740367579	ns
296.911529911941	296.920319456302	lo
296.929109000664	297.166426698436	ns
297.175216242798	297.377375763121	lo
297.386165307483	298.326646554207	ns
298.335436098569	298.889177393368	lo
298.89796693773	299.363812788911	ns
299.372602333273	299.970291349882	lo
299.979080894244	300.436137201063	ns
300.444926745425	300.480084922872	lo
300.488874467234	303.081790053995	ns
303.090579598357	303.160895953252	lo
303.169685497614	303.556425449538	ns
303.5652149939	304.171693554871	lo
304.180483099233	304.189272643595	ns
304.198062187957	304.540854418071	lo
304.549643962433	304.663908039138	ns
304.672697583499	304.892436192547	lo
304.901225736909	306.254815568642	ns
306.263605113004	308.548886647098	lo
308.55767619146	308.970784776469	ns
308.979574320831	309.120207030621	lo
309.128996574983	309.928845111916	ns
309.937634656278	310.016740555535	lo
310.025530099897	311.220908133116	ns
311.229697677478	311.370330387268	lo
311.37911993163	312.926079739325	ns
312.934869283687	313.198555614544	lo
313.207345158906	315.132255374162	ns
315.141044918524	315.193782184695	lo
315.202571729057	315.967262088543	ns
315.976051632905	316.090315709609	lo
316.099105253971	316.591319738238	ns
316.600109282599	316.670425637495	hi
316.679215181857	317.039586500695	ns
317.048376045056	317.43511599698	lo
317.443905541342	317.883382759437	ns
317.892172303799	318.085542279761	lo
318.094331824123	318.735968562542	ns
318.744758106903	318.91175944978	lo
318.920548994141	320.291717914598	ns
320.30050745896	320.546614701093	lo
320.555404245455	324.343697865435	ns
324.352487409796	324.41401422033	lo
324.422803764692	324.633752829377	ns
324.642542373739	325.117177769282	lo
325.125967313644	325.503917721206	ns
325.512707265567	325.609392253548	lo
325.61818179791	326.839928464215	ns
326.848718008576	327.261826593586	lo
327.270616137948	327.797988799662	ns
327.806778344024	328.061675130519	lo
328.070464674881	329.239474075014	ns
329.248263619376	329.371317240442	lo
329.380106784804	330.962224769946	ns
330.971014314308	331.155594745908	lo
331.16438429027	333.027767694993	ns
333.036557239355	333.194769037869	hi
333.203558582231	333.739720788307	ns
333.748510332669	333.906722131183	lo
333.915511675545	336.218372298363	ns
336.227161842725	336.253530475811	hi
336.262320020173	336.420531818687	ns
336.429321363049	337.202801266896	lo
337.211590811258	337.325854887963	ns
337.334644432325	337.563172585734	lo
337.571962130096	338.363021122667	ns
338.371810667029	338.4245479332	hi
338.433337477562	340.04182409579	ns
340.050613640152	340.208825438666	hi
340.217614983028	340.367037237181	ns
340.375826781543	340.850462177085	lo
340.859251721447	342.080998387751	ns
342.089787932113	342.195262464456	lo
342.204052008818	342.35347426297	ns
342.362263807332	345.095812103884	lo
345.104601648245	345.297971624207	ns
345.306761168569	345.939608362626	lo
345.948397906988	346.009924717521	ns
346.018714261883	346.598824189769	lo
346.607613734131	347.02072231914	ns
347.029511863502	347.372304093616	lo
347.381093637978	349.648796083348	ns
349.65758562771	349.868534692396	hi
349.877324236758	351.072702269976	ns
351.081491814338	351.775865818929	hi
351.78465536329	355.309262652413	ns
355.318052196775	355.441105817841	hi
355.449895362203	357.489069654164	ns
357.497859198526	357.726387351936	lo
357.735176896298	358.236180924926	ns
358.244970469288	358.789922219726	lo
358.798711764088	359.159083082926	ns
359.167872627288	361.857473202029	lo
361.866262746391	363.228642122486	ns
363.237431666848	363.5714343526	lo
363.580223896962	363.764804328562	ns
363.773593872924	363.931805671438	lo
363.9405952158	364.248229268467	ns
364.257018812828	364.6789169422	lo
364.687706486562	365.276605958809	ns
365.285395503171	365.37329094679	lo
365.382080491152	368.229892864408	ns
368.23868240877	368.23868240877	lo
368.247471953132	368.247471953132	ns
368.256261497493	368.308998763665	lo
368.317788308027	369.346164998369	ns
369.354954542731	369.469218619436	lo
369.478008163798	370.13722399094	ns
370.146013535302	370.207540345836	lo
370.216329890197	370.761281640635	ns
370.770071184997	370.770071184997	lo
370.778860729359	370.831597995531	ns
370.840387539893	370.840387539893	lo
370.849177084254	370.849177084254	ns
370.857966628616	371.288654302349	lo
371.297443846711	371.710552431721	ns
371.719341976083	371.965449218216	lo
371.974238762578	373.978254877091	ns
373.987044421453	374.734155692215	lo
374.742945236577	375.72737420511	ns
375.736163749472	375.832848737452	lo
375.841638281814	376.342642310443	ns
376.351431854805	376.817277705985	lo
376.826067250347	377.309492190252	ns
377.318281734614	377.872023029414	lo
377.880812573775	379.005874252099	ns
379.014663796461	379.313508304765	lo
379.322297849127	379.823301877756	ns
379.832091422118	380.025461398079	lo
380.034250942441	380.333095450746	ns
380.341884995108	380.500096793622	lo
380.508886337984	380.790151757565	ns
380.798941301927	384.121389070725	hi
384.130178615087	384.314759046687	ns
384.323548591049	389.474221587123	hi
389.483011131485	389.483011131485	ns
389.491800675847	390.775074152685	hi
390.783863697047	393.007618420608	ns
393.01640796497	393.236146574017	hi
393.244936118379	393.429516549979	ns
393.438306094341	393.798677413179	hi
393.807466957541	394.985265902035	ns
394.994055446397	395.064371801293	hi
395.073161345654	396.031221681102	ns
396.040011225464	396.119117124721	lo
396.127906669083	396.67285841952	ns
396.681647963882	396.962913383463	lo
396.971702927825	397.112335637616	ns
397.121125181977	397.833078275291	lo
397.841867819653	399.845883934167	ns
399.854673478529	400.13593889811	lo
400.144728442471	400.382046140243	ns
400.390835684605	403.14196306988	lo
403.150752614242	404.442815635441	ns
404.451605179803	404.653764700127	hi
404.662554244489	405.312980527269	ns
405.321770071631	405.919459088241	hi
405.928248632603	406.051302253669	ns
406.060091798031	406.104039519841	hi
406.112829064202	406.323778128888	ns
406.33256767325	407.185153476354	hi
407.193943020716	407.387312996678	ns
407.39610254104	407.738894771154	hi
407.747684315516	407.967422924564	ns
407.976212468926	409.391329111192	hi
409.400118655554	409.408908199915	ns
409.417697744277	410.481232612067	hi
410.490022156429	411.122869350486	ns
411.131658894848	411.351397503896	hi
411.360187048258	411.887559709972	ns
411.896349254334	412.239141484448	hi
412.24793102881	412.89835731159	ns
412.907146855952	413.355413618409	hi
413.364203162771	413.873996735761	ns
413.882786280123	414.032208534276	lo
414.040998078637	414.788109349399	ns
414.796898893761	415.113322490789	lo
415.122112035151	415.280323833666	ns
415.289113378027	416.633913665398	lo
416.64270320976	416.64270320976	ns
416.651492754122	416.853652274446	lo
416.862441818808	418.277558461074	ns
418.286348005436	418.602771602464	lo
418.611561146826	418.857668388959	ns
418.866457933321	419.024669731836	lo
419.033459276197	419.921203256749	ns
419.929992801111	420.299153664311	lo
420.307943208673	421.380267620825	ns
421.389057165187	421.529689874977	hi
421.538479419339	422.821752896177	ns
422.830542440539	423.103018315758	hi
423.11180786012	424.113815917376	ns
424.122605461738	424.280817260252	hi
424.289606804614	424.931243543033	ns
424.940033087395	425.537722104004	hi
425.546511648366	425.836566612309	ns
425.845356156671	426.205727475509	hi
426.214517019871	428.482219465241	ns
428.491009009603	428.948065316422	hi
428.956854860784	428.98322349387	ns
428.992013038232	431.400348193393	hi
431.409137737754	431.655244979888	ns
431.66403452425	433.105519799601	lo
433.114309343963	433.650471550039	ns
433.659261094401	434.643690062934	lo
434.652479607296	434.784322772725	ns
434.793112317086	435.716014475086	lo
